"","X","county","latitude","longitude","year","month","pm","ozone","surface_pressure","precipitation","drought","fire_burnt_area","temperature","GDP","population","wind"
"5035",5035,"San Benito",36.8434,-121.3621,2019,7,6.1253304516129,53,975.578645358064,0.0135472148836847,-1,0,26.998689516129,36.1629569481595,45.2181425485961,1.68428277369083
"5036",5036,"San Benito",36.8434,-121.3621,2019,8,5.32996869354839,65,974.774288087681,0.0246302892905129,-1,0,28.5200793850807,36.1629569481595,45.2181425485961,1.49381534880732
"5037",5037,"San Benito",36.8434,-121.3621,2019,9,4.91100243333333,62,974.712414451498,0.0842495860996564,-1,0,26.2012044270834,36.1629569481595,45.2181425485961,1.2645307744486
"5038",5038,"San Benito",36.8434,-121.3621,2019,10,6.17957309259259,57,976.15800758778,0.00513936533367773,-1,0,24.186662046371,36.1629569481595,45.2181425485961,0.0975953690062879
"5039",5039,"San Benito",36.8434,-121.3621,2019,11,7.47615945,54,975.730517010514,1.19026397690518,-0.25,0,19.5004557291667,36.1629569481595,45.2181425485961,0.276757875692331
"5040",5040,"San Benito",36.8434,-121.3621,2019,12,4.2116584516129,41,977.867969896846,5.04602734554267,-0.8,0,13.7747101814516,36.1629569481595,45.2181425485961,0.734573044089017
"5041",5041,"San Benito",36.4832,-121.1569,2019,1,NA,43,963.237667377505,4.25836471269879,0.8,0,14.3251449092742,36.1629569481595,45.2181425485961,0.813506522971721
"5042",5042,"San Benito",36.4832,-121.1569,2019,2,NA,43,959.547748710573,5.62540461453409,-0.5,0,10.6409633091518,36.1629569481595,45.2181425485961,0.973209935943236
"5043",5043,"San Benito",36.4832,-121.1569,2019,3,NA,56,962.427685231105,2.43271483540855,-1,0,15.204240171371,36.1629569481595,45.2181425485961,0.481534202156055
"5044",5044,"San Benito",36.4832,-121.1569,2019,4,NA,56,961.313959779806,0.420181393120408,-1,0,21.4086588541667,36.1629569481595,45.2181425485961,1.18476171996393
"5045",5045,"San Benito",36.4832,-121.1569,2019,5,NA,58,958.225902846658,1.56899938163506,-1,0,21.2217867943548,36.1629569481595,45.2181425485961,1.43419748622538
"5046",5046,"San Benito",36.4832,-121.1569,2019,6,NA,62,958.87838846459,0.0597903874087254,-1,0,30.16953125,36.1629569481595,45.2181425485961,1.49575432289045
"5047",5047,"San Benito",36.4832,-121.1569,2019,7,NA,54,960.048362676056,0.00781459019049899,-1,0,31.2443737399193,36.1629569481595,45.2181425485961,1.56011213211112
"5048",5048,"San Benito",36.4832,-121.1569,2019,8,NA,64,959.373377554057,0.0173689646791441,-1,0,32.1623424899193,36.1629569481595,45.2181425485961,1.35566608560312
"5049",5049,"San Benito",36.4832,-121.1569,2019,9,NA,64,959.395877058123,0.0425925133291649,-1,0,28.2480143229167,36.1629569481595,45.2181425485961,1.32079650768612
"5050",5050,"San Benito",36.4832,-121.1569,2019,10,NA,63,960.796471186273,0.00208196549731157,-1,0,25.0728452620968,36.1629569481595,45.2181425485961,0.734739295906706
"5051",5051,"San Benito",36.4832,-121.1569,2019,11,NA,60,960.318356724856,1.17765220258017,-0.25,0,20.479296875,36.1629569481595,45.2181425485961,0.221278637089402
"5052",5052,"San Benito",36.4832,-121.1569,2019,12,NA,42,962.438934983138,4.16549619266917,-0.8,0,13.282144657258,36.1629569481595,45.2181425485961,0.676591257461744
"5053",5053,"San Bernardino",34.0308,-117.6172,2019,1,15.4815319569893,NA,984.246579299742,4.2709764870238,1.4,0,17.2361202116935,38.3427825061867,108.667381118533,0.549318919246314
"5054",5054,"San Bernardino",34.0308,-117.6172,2019,2,12.3423309047619,NA,981.48476517556,7.90202096768837,-0.5,0,13.5038260323661,38.3427825061867,108.667381118533,0.39921311371713
"5055",5055,"San Bernardino",34.0308,-117.6172,2019,3,10.9248188387097,NA,982.22724880976,3.22763879286379,-1,0,18.3286731350807,38.3427825061867,108.667381118533,0.366622938418351
"5056",5056,"San Bernardino",34.0308,-117.6172,2019,4,12.9669414111111,NA,980.005422783178,0.435850567281786,-1,0,23.4256510416667,38.3427825061867,108.667381118533,1.05960409295324
"5057",5057,"San Bernardino",34.0308,-117.6172,2019,5,11.6974715537634,NA,978.053590805396,1.94544173648766,-1,0,20.9052545362903,38.3427825061867,108.667381118533,1.40388395801456
"5058",5058,"San Bernardino",34.0308,-117.6172,2019,6,13.5569041944444,NA,978.396708242412,0.0693447618973705,-1,0,28.1448893229167,38.3427825061867,108.667381118533,1.46576052377966
"5059",5059,"San Bernardino",34.0308,-117.6172,2019,7,18.7865322741936,NA,978.818573943662,0.0651408371223679,-1,0,32.5696950604838,38.3427825061867,108.667381118533,1.37612230264123
"5060",5060,"San Bernardino",34.0308,-117.6172,2019,8,15.234222827957,NA,978.115464441579,0.0154580897814144,-1,0,33.887361391129,38.3427825061867,108.667381118533,1.22853957441714
"5061",5061,"San Bernardino",34.0308,-117.6172,2019,9,13.5812533111111,NA,977.654224608213,0.310879348970311,-1,0,31.10615234375,38.3427825061867,108.667381118533,1.07063617722158
"5062",5062,"San Bernardino",34.0308,-117.6172,2019,10,16.6535686290323,NA,978.824198819679,0.0135472148836847,-1,0,28.602173639113,38.3427825061867,108.667381118533,0.242995153025094
"5063",5063,"San Bernardino",34.0308,-117.6172,2019,11,19.9651288222222,NA,979.701679478278,2.7136134453747,-0.25,0,23.858203125,38.3427825061867,108.667381118533,0.317840732455026
"5064",5064,"San Bernardino",34.0308,-117.6172,2019,12,14.2482363763441,NA,983.03723095616,3.98358090240537,-0.8,0,16.1848034274193,38.3427825061867,108.667381118533,0.629717594072627
"5065",5065,"San Bernardino",34.511,-117.3255,2019,1,6.29172802419355,43,920.353612626463,1.73180592292156,1,0,13.6020791330645,38.3427825061867,108.667381118533,0.121491616007041
"5066",5066,"San Bernardino",34.511,-117.3255,2019,2,5.04575654464286,52,915.904335697282,3.89682718204847,-0.25,0,10.2387590680803,38.3427825061867,108.667381118533,1.90409559133778
"5067",5067,"San Bernardino",34.511,-117.3255,2019,3,5.69068198387097,64,917.659297014481,1.03777616006641,-1,0,16.5737273185484,38.3427825061867,108.667381118533,1.32956966697777
"5068",5068,"San Bernardino",34.511,-117.3255,2019,4,5.97359203846154,70,915.983083961516,0.133550158461063,-1,0,23.7256510416667,38.3427825061867,108.667381118533,1.75480687515333
"5069",5069,"San Bernardino",34.511,-117.3255,2019,5,6.1517940483871,70,913.39564099385,0.731271826470682,-1,0,21.9767641129032,38.3427825061867,108.667381118533,2.58631283340326
"5070",5070,"San Bernardino",34.511,-117.3255,2019,6,7.84065820833333,78,914.94810677445,0.0582616874905423,-1,0,32.0769856770833,38.3427825061867,108.667381118533,2.09244166535226
"5071",5071,"San Bernardino",34.511,-117.3255,2019,7,8.93220840322581,80,916.247453134299,0.132785808501972,-1,0,35.4577683971774,38.3427825061867,108.667381118533,2.55983406524958
"5072",5072,"San Bernardino",34.511,-117.3255,2019,8,7.83667729032258,81,915.915585449316,0.0104898150473185,-1,0,36.4408833165323,38.3427825061867,108.667381118533,2.45777002290556
"5073",5073,"San Bernardino",34.511,-117.3255,2019,9,8.10869455,77,915.392471979766,0.169474606538369,-1,0,30.5594401041667,38.3427825061867,108.667381118533,1.54057144859916
"5074",5074,"San Bernardino",34.511,-117.3255,2019,10,7.70075092741935,75,917.018061148582,0.00093544055867513,-1,0,24.5925655241935,38.3427825061867,108.667381118533,0.460341738963656
"5075",5075,"San Bernardino",34.511,-117.3255,2019,11,10.3775838839286,48,916.939312884349,1.41651156479629,-0.25,0,19.6179036458333,38.3427825061867,108.667381118533,0.111274739697302
"5076",5076,"San Bernardino",34.511,-117.3255,2019,12,7.96230531321839,44,919.22863742313,2.82941246417708,-0.8,0,11.2357421875,38.3427825061867,108.667381118533,0.344954778704893
"5077",5077,"San Bernardino",34.0598,-117.1473,2019,1,NA,44,925.573497569927,2.51526463099044,1,0,14.8721774193548,38.3427825061867,108.667381118533,0.933986193279797
"5078",5078,"San Bernardino",34.0598,-117.1473,2019,2,NA,51,921.934202787146,6.48224091867576,-0.5,0,10.2008649553572,38.3427825061867,108.667381118533,0.529781517703929
"5079",5079,"San Bernardino",34.0598,-117.1473,2019,3,NA,65,923.385420799445,1.77690257050797,-1,0,15.8287361391129,38.3427825061867,108.667381118533,0.299180216436412
"5080",5080,"San Bernardino",34.0598,-117.1473,2019,4,NA,71,921.810455514779,0.326548523131688,-1,0,22.0005533854167,38.3427825061867,108.667381118533,0.553753012805186
"5081",5081,"San Bernardino",34.0598,-117.1473,2019,5,NA,76,919.605504116247,1.52657795890548,-1,0,18.8511340725807,38.3427825061867,108.667381118533,1.12276977516499
"5082",5082,"San Bernardino",34.0598,-117.1473,2019,6,NA,101,921.067971880579,0.224889978572508,-1,0,28.2484049479167,38.3427825061867,108.667381118533,0.849301435531004
"5083",5083,"San Bernardino",34.0598,-117.1473,2019,7,NA,117,922.198571959929,0.297503224686208,-1,0,32.7167779737903,38.3427825061867,108.667381118533,0.938300481216262
"5084",5084,"San Bernardino",34.0598,-117.1473,2019,8,NA,106,921.742957002579,0.0104898150473185,-1,0,34.1291078629032,38.3427825061867,108.667381118533,0.86814490960911
"5085",5085,"San Bernardino",34.0598,-117.1473,2019,9,NA,103,921.022972872446,0.509992513313668,-1,0,29.4530598958333,38.3427825061867,108.667381118533,0.675443722113869
"5086",5086,"San Bernardino",34.0598,-117.1473,2019,10,NA,95,921.855454522912,0.00666806525186081,-1,1.664619,25.9360950100807,38.3427825061867,108.667381118533,0.666845814233397
"5087",5087,"San Bernardino",34.0598,-117.1473,2019,11,NA,67,922.102949067645,2.15754885013558,-0.25,0.474562,21.1513671875,38.3427825061867,108.667381118533,0.820924400082079
"5088",5088,"San Bernardino",34.0598,-117.1473,2019,12,NA,49,924.307900466177,3.02470387872498,-0.8,0,13.1025201612903,38.3427825061867,108.667381118533,1.05072023799314
"5089",5089,"San Bernardino",34.0696,-116.3889,2019,1,NA,47,889.394295030748,0.953315489586787,0.8,0,12.6723601310484,38.3427825061867,108.667381118533,0.770142415354138
"5090",5090,"San Bernardino",34.0696,-116.3889,2019,2,NA,58,884.545651904384,2.60240052632688,-0.5,0,9.68557128906252,38.3427825061867,108.667381118533,1.62030410779724
"5091",5091,"San Bernardino",34.0696,-116.3889,2019,3,NA,83,886.55935751835,0.584134459345553,-1,0,16.4612651209677,38.3427825061867,108.667381118533,1.30750791876779
"5092",5092,"San Bernardino",34.0696,-116.3889,2019,4,NA,72,885.231886778417,0.238648277836156,-1,0,23.2638346354167,38.3427825061867,108.667381118533,1.72392626955065
"5093",5093,"San Bernardino",34.0696,-116.3889,2019,5,NA,74,882.678193066852,0.494705514131838,-1,0,21.8315398185484,38.3427825061867,108.667381118533,1.94379987510593
"5094",5094,"San Bernardino",34.0696,-116.3889,2019,6,NA,88,885.130639010117,0.0364777136564326,-1,0,31.8392903645833,38.3427825061867,108.667381118533,1.3936621517671
"5095",5095,"San Bernardino",34.0696,-116.3889,2019,7,NA,80,886.818101815116,0.0704912868360087,-1,0,34.9345514112903,38.3427825061867,108.667381118533,1.88670728790129
"5096",5096,"San Bernardino",34.0696,-116.3889,2019,8,NA,82,886.654980410633,0.00246414047685821,-1,0,35.5651272681452,38.3427825061867,108.667381118533,1.77116932528406
"5097",5097,"San Bernardino",34.0696,-116.3889,2019,9,NA,77,885.856248016267,0.0746952116110113,-1,0,29.5458984375,38.3427825061867,108.667381118533,1.17903610783507
"5098",5098,"San Bernardino",34.0696,-116.3889,2019,10,NA,73,886.834976443166,0.00093544055867513,-1,0,22.9876953125,38.3427825061867,108.667381118533,1.04697367920553
"5099",5099,"San Bernardino",34.0696,-116.3889,2019,11,NA,58,886.6099814025,1.16924435303016,-0.25,0,17.7842447916667,38.3427825061867,108.667381118533,0.840173360133296
"5100",5100,"San Bernardino",34.0696,-116.3889,2019,12,NA,49,888.168072059115,2.23933429575838,-0.8,0,10.3425970262097,38.3427825061867,108.667381118533,0.815702053472637
"5101",5101,"San Bernardino",34.1,-117.492,2019,1,NA,47,967.388825877802,4.0989977462282,1,0,16.5600554435484,38.3427825061867,108.667381118533,0.69413603559881
"5102",5102,"San Bernardino",34.1,-117.492,2019,2,NA,51,964.357017704821,8.3579557182865,-0.5,0,12.5626290457589,38.3427825061867,108.667381118533,0.442152082990027
"5103",5103,"San Bernardino",34.1,-117.492,2019,3,NA,60,965.307621751637,3.08699840039094,-1,0,17.7169984879032,38.3427825061867,108.667381118533,0.30788965087237
"5104",5104,"San Bernardino",34.1,-117.492,2019,4,NA,74,963.181418617338,0.514196438088673,-1,0,23.6209309895833,38.3427825061867,108.667381118533,0.852596128288833
"5105",5105,"San Bernardino",34.1,-117.492,2019,5,NA,71,961.156463251339,2.26341131946976,-1,0,20.7945564516129,38.3427825061867,108.667381118533,1.35627108352311
"5106",5106,"San Bernardino",34.1,-117.492,2019,6,NA,88,961.690826472922,0.113677059524683,-1,0,29.0296549479167,38.3427825061867,108.667381118533,1.2695607821765
"5107",5107,"San Bernardino",34.1,-117.492,2019,7,NA,109,962.337687214838,0.0938039605883016,-1,0,33.6601373487903,38.3427825061867,108.667381118533,1.20505222000702
"5108",5108,"San Bernardino",34.1,-117.492,2019,8,NA,106,961.724575729022,0.00743241521095235,-1,0,34.9182648689516,38.3427825061867,108.667381118533,1.03603990342409
"5109",5109,"San Bernardino",34.1,-117.492,2019,9,NA,95,961.297085151756,0.455723666218166,-1,0,31.223828125,38.3427825061867,108.667381118533,0.897703295687652
"5110",5110,"San Bernardino",34.1,-117.492,2019,10,NA,92,962.467059363222,0.0231015893723298,-1,0.079095,28.0812563004032,38.3427825061867,108.667381118533,0.595741883093729
"5111",5111,"San Bernardino",34.1,-117.492,2019,11,NA,60,963.130794733188,2.83514508887027,-0.25,0.474588,23.3264322916666,38.3427825061867,108.667381118533,0.566568308320065
"5112",5112,"San Bernardino",34.1,-117.492,2019,12,NA,43,966.19635216227,3.972115653019,-0.8,0,15.3988596270162,38.3427825061867,108.667381118533,0.776292280130178
"5113",5113,"San Bernardino",34.1037,-117.6291,2019,1,NA,45,957.764663013291,4.31530878465112,1.4,0,16.0595514112903,38.3427825061867,108.667381118533,0.767257348369115
"5114",5114,"San Bernardino",34.1037,-117.6291,2019,2,NA,48,954.676606080143,8.3262351949842,-0.5,0,12.0680350167411,38.3427825061867,108.667381118533,0.316608642631283
"5115",5115,"San Bernardino",34.1037,-117.6291,2019,3,NA,62,955.790331531442,3.15999382148419,-1,0,17.0766570060484,38.3427825061867,108.667381118533,0.249332175370919
"5116",5116,"San Bernardino",34.1037,-117.6291,2019,4,NA,68,953.894748313827,0.441201016995426,-1,0,22.8255859375,38.3427825061867,108.667381118533,0.842167533624938
"5117",5117,"San Bernardino",34.1037,-117.6291,2019,5,NA,66,951.836043691728,2.1778041240515,-1,0,20.1028351814516,38.3427825061867,108.667381118533,1.2881740173544
"5118",5118,"San Bernardino",34.1037,-117.6291,2019,6,NA,91,952.646025838127,0.0838674111201115,-1,0,28.19072265625,38.3427825061867,108.667381118533,1.23383453303537
"5119",5119,"San Bernardino",34.1037,-117.6291,2019,7,NA,107,953.405384100377,0.0808100112837454,-1,0,32.5387600806452,38.3427825061867,108.667381118533,1.13652919385925
"5120",5120,"San Bernardino",34.1037,-117.6291,2019,8,NA,96,952.814772118627,0.00590371529276927,-1,0,33.8493699596774,38.3427825061867,108.667381118533,0.963605316525222
"5121",5121,"San Bernardino",34.1037,-117.6291,2019,10,NA,101,953.186013935727,0.0188976645973272,-1,0,27.3951423891129,38.3427825061867,108.667381118533,0.582463567432688
"5122",5122,"San Bernardino",34.1037,-117.6291,2019,11,NA,64,953.731626909344,2.54392775445637,-0.25,0,22.6251953125,38.3427825061867,108.667381118533,0.592731298097226
"5123",5123,"San Bernardino",34.1037,-117.6291,2019,12,NA,40,956.549689793692,3.78332121312337,-0.8,0,14.928849546371,38.3427825061867,108.667381118533,0.86893689678218
"5124",5124,"San Bernardino",34.1067,-117.2741,2019,1,NA,50,958.445273011307,3.31859643799569,1,0,16.287752016129,38.3427825061867,108.667381118533,0.71832060488496
"5125",5125,"San Bernardino",34.1067,-117.2741,2019,2,NA,55,955.205344425709,7.48239284014709,-0.5,0,12.0893101283482,38.3427825061867,108.667381118533,0.501510798414496
"5126",5126,"San Bernardino",34.1067,-117.2741,2019,3,NA,67,956.245946488792,2.46558188364948,-1,0,17.3901335685484,38.3427825061867,108.667381118533,0.286949724862048
"5127",5127,"San Bernardino",34.1067,-117.2741,2019,4,NA,75,954.181616990677,0.426678367772687,-1,0,23.4115885416667,38.3427825061867,108.667381118533,0.700085046313872
"5128",5128,"San Bernardino",34.1067,-117.2741,2019,5,NA,77,952.117287492561,1.92021818783764,-1,0,20.2739856350807,38.3427825061867,108.667381118533,1.26524100937807
"5129",5129,"San Bernardino",34.1067,-117.2741,2019,6,NA,98,952.826021870661,0.156480657233811,-1,0,28.90927734375,38.3427825061867,108.667381118533,1.08314672504632
"5130",5130,"San Bernardino",34.1067,-117.2741,2019,7,NA,114,953.56850550486,0.140811483072434,-1,0,33.6584992439516,38.3427825061867,108.667381118533,1.090228387122
"5131",5131,"San Bernardino",34.1067,-117.2741,2019,8,NA,101,953.006017903194,0.00628589027231591,-1,0,34.9972719254032,38.3427825061867,108.667381118533,0.968089236996923
"5132",5132,"San Bernardino",34.1067,-117.2741,2019,9,NA,102,952.522278565761,0.472157190338636,-1,0,30.95126953125,38.3427825061867,108.667381118533,0.793375145275581
"5133",5133,"San Bernardino",34.1067,-117.2741,2019,10,NA,90,953.73725178536,0.0166046147200526,-1,0.079095,27.6715095766129,38.3427825061867,108.667381118533,0.58693557982763
"5134",5134,"San Bernardino",34.1067,-117.2741,2019,11,NA,49,954.32786376711,2.61119055085643,-0.25,0.474588,22.9391927083333,38.3427825061867,108.667381118533,0.596881725327123
"5135",5135,"San Bernardino",34.1067,-117.2741,2019,12,NA,42,957.235924667725,3.6132533472255,-0.8,0,14.9881048387097,38.3427825061867,108.667381118533,0.797043388324409
"5136",5136,"San Bernardino",34.2431,-117.2724,2019,1,NA,46,920.516734030946,2.92075228428852,1,0,14.3826675907258,38.3427825061867,108.667381118533,0.63298832288039
"5137",5137,"San Bernardino",34.2431,-117.2724,2019,2,NA,57,916.764941727832,6.78263045259875,-0.5,0,10.0884381975447,38.3427825061867,108.667381118533,0.723221441740274
"5138",5138,"San Bernardino",34.2431,-117.2724,2019,3,NA,69,918.407405524698,2.10710175283553,-1,0,15.5984564012097,38.3427825061867,108.667381118533,0.421703843343112
"5139",5139,"San Bernardino",34.2431,-117.2724,2019,4,NA,85,916.950562636382,0.346803797047615,-1,0,22.0567057291667,38.3427825061867,108.667381118533,0.760486033882294
"5140",5140,"San Bernardino",34.2431,-117.2724,2019,5,NA,84,914.666862973616,1.68556275039652,-1,0,19.3917086693548,38.3427825061867,108.667381118533,1.47861104808787
"5141",5141,"San Bernardino",34.2431,-117.2724,2019,6,NA,102,916.247453134299,0.152276732458809,-1,0,28.8596028645833,38.3427825061867,108.667381118533,1.19553813397233
"5142",5142,"San Bernardino",34.2431,-117.2724,2019,7,NA,112,917.484925857965,0.156098482254266,-1,0,33.1351877520162,38.3427825061867,108.667381118533,1.30822535656294
"5143",5143,"San Bernardino",34.2431,-117.2724,2019,8,NA,105,917.063060156715,0.00513936533367773,-1,0,34.3461882560484,38.3427825061867,108.667381118533,1.20799241090417
"5144",5144,"San Bernardino",34.2431,-117.2724,2019,9,NA,99,916.292452142432,0.437761442179514,-1,0,29.5462565104167,38.3427825061867,108.667381118533,0.872605042559019
"5145",5145,"San Bernardino",34.2431,-117.2724,2019,10,NA,80,917.085559660782,0.0150759148018695,-1,0.079095,25.6372668850807,38.3427825061867,108.667381118533,0.669870551618216
"5146",5146,"San Bernardino",34.2431,-117.2724,2019,11,NA,55,917.158683048998,2.32876324097209,-0.25,0.474588,20.705078125,38.3427825061867,108.667381118533,0.548234331298785
"5147",5147,"San Bernardino",34.2431,-117.2724,2019,12,NA,46,919.27926130728,3.39426708394576,-0.8,0,12.719392641129,38.3427825061867,108.667381118533,0.720073495672422
"5148",5148,"San Bernardino",34.4164,-117.2858,2019,1,NA,44,899.558445992859,2.06391598014686,1,0,12.8908896169355,38.3427825061867,108.667381118533,0.299151550303678
"5149",5149,"San Bernardino",34.4164,-117.2858,2019,2,NA,52,895.114793939695,4.8075501583061,-0.5,0,8.9785051618303,38.3427825061867,108.667381118533,1.54377107637507
"5150",5150,"San Bernardino",34.4164,-117.2858,2019,3,NA,66,897.19599806586,1.27510682236434,-1,0,14.9947517641129,38.3427825061867,108.667381118533,0.975472737386696
"5151",5151,"San Bernardino",34.4164,-117.2858,2019,4,NA,72,895.992274598294,0.166799381681548,-1,0,22.0771484375,38.3427825061867,108.667381118533,1.24640119312685
"5152",5152,"San Bernardino",34.4164,-117.2858,2019,5,NA,74,893.438580886729,0.978921213216355,-1,0,20.2108870967742,38.3427825061867,108.667381118533,2.22541503496299
"5153",5153,"San Bernardino",34.4164,-117.2858,2019,6,NA,82,895.547909392978,0.0769882614882877,-1,0,30.2293619791667,38.3427825061867,108.667381118533,1.82379782053122
"5154",5154,"San Bernardino",34.4164,-117.2858,2019,7,NA,88,897.038501537393,0.161831106947452,-1,0,33.7558404737903,38.3427825061867,108.667381118533,2.25485254214804
"5155",5155,"San Bernardino",34.4164,-117.2858,2019,8,NA,85,896.717883604444,0.0135472148836847,-1,0,34.774332157258,38.3427825061867,108.667381118533,2.21506833909918
"5156",5156,"San Bernardino",34.4164,-117.2858,2019,9,NA,78,895.885401953977,0.224507803592962,-1,0,29.1695638020833,38.3427825061867,108.667381118533,1.33880304641195
"5157",5157,"San Bernardino",34.4164,-117.2858,2019,10,NA,77,896.87538013291,0.00246414047685821,-1,0,23.8241998487903,38.3427825061867,108.667381118533,0.613998924554802
"5158",5158,"San Bernardino",34.4164,-117.2858,2019,11,NA,49,896.57163682801,1.64161262774876,-0.25,0,18.7548828125,38.3427825061867,108.667381118533,0.24278722652553
"5159",5159,"San Bernardino",34.4164,-117.2858,2019,12,NA,44,898.315348393176,3.04419480268181,-0.8,0,10.6691469254032,38.3427825061867,108.667381118533,0.44511111925087
"5160",5160,"San Bernardino",34.4251,-117.5898,2019,1,NA,47,841.948465830192,2.8913248108635,1,0,9.8927482358871,38.3427825061867,108.667381118533,0.390316701677394
"5161",5161,"San Bernardino",34.4251,-117.5898,2019,2,NA,50,837.037949067645,6.22503715744144,-0.5,0,5.51904994419641,38.3427825061867,108.667381118533,1.05890315621087
"5162",5162,"San Bernardino",34.4251,-117.5898,2019,3,NA,63,839.968509472327,2.27908049363114,-1,0,11.2735131048387,38.3427825061867,108.667381118533,0.661884293271094
"5163",5163,"San Bernardino",34.4251,-117.5898,2019,4,NA,71,839.901010960127,0.256992676854355,-1,0,18.1722005208333,38.3427825061867,108.667381118533,1.03766871439957
"5164",5164,"San Bernardino",34.4251,-117.5898,2019,5,NA,72,837.257319232295,1.6744796759897,-1,0,16.5546370967742,38.3427825061867,108.667381118533,1.62163278131776
"5165",5165,"San Bernardino",34.4251,-117.5898,2019,6,NA,81,840.829115502877,0.262343126567996,-1,0,26.55732421875,38.3427825061867,108.667381118533,1.37830555847053
"5166",5166,"San Bernardino",34.4251,-117.5898,2019,7,NA,80,842.797822108709,0.400690469163573,-1,0,29.7347971270162,38.3427825061867,108.667381118533,1.64438914322468
"5167",5167,"San Bernardino",34.4251,-117.5898,2019,8,NA,90,842.623450952192,0.0376242385950708,-1,0,30.7893586189516,38.3427825061867,108.667381118533,1.63180357779377
"5168",5168,"San Bernardino",34.4251,-117.5898,2019,9,NA,77,841.155358311843,0.571904860000087,-1,0,25.4346028645834,38.3427825061867,108.667381118533,0.999625107417095
"5169",5169,"San Bernardino",34.4251,-117.5898,2019,10,NA,72,841.065360295576,0.00284631545640311,-1,0,20.851953125,38.3427825061867,108.667381118533,0.658755992695831
"5170",5170,"San Bernardino",34.4251,-117.5898,2019,11,NA,51,840.09788162071,2.0459537561082,-0.25,0,15.480078125,38.3427825061867,108.667381118533,0.390166362974285
"5171",5171,"San Bernardino",34.4251,-117.5898,2019,12,NA,45,840.51974732196,3.83682571025978,-0.8,0,7.7263230846774,38.3427825061867,108.667381118533,0.620676572914062
"5172",5172,"San Bernardino",34.894,-117.0248,2019,1,NA,42,934.758920105138,0.843249095477599,0.8,0,14.0364919354838,38.3427825061867,108.667381118533,0.213701296332941
"5173",5173,"San Bernardino",34.894,-117.0248,2019,2,NA,44,929.927151606824,1.64390567762603,-0.25,0,11.8812325613839,38.3427825061867,108.667381118533,2.59911316488111
"5174",5174,"San Bernardino",34.894,-117.0248,2019,3,NA,69,931.378369619123,0.655601180520616,-1,0,19.0624810987903,38.3427825061867,108.667381118533,2.5121922280893
"5175",5175,"San Bernardino",34.894,-117.0248,2019,4,NA,71,929.195917724658,0.12017403417696,-1,0,25.6956705729167,38.3427825061867,108.667381118533,3.65434303140932
"5176",5176,"San Bernardino",34.894,-117.0248,2019,5,NA,75,926.535351368776,0.466806740624994,-1,0,24.5471081149193,38.3427825061867,108.667381118533,4.05220147948927
"5177",5177,"San Bernardino",34.894,-117.0248,2019,6,NA,74,927.710950456259,0.0204263645155103,-1,0,34.58427734375,38.3427825061867,108.667381118533,3.08660589557434
"5178",5178,"San Bernardino",34.894,-117.0248,2019,7,NA,73,928.948423179925,0.0418281633700734,-1,0,37.5002646169355,38.3427825061867,108.667381118533,3.69118424485181
"5179",5179,"San Bernardino",34.894,-117.0248,2019,8,NA,82,928.723428139258,0.0124006899450482,-1,0,38.0475806451613,38.3427825061867,108.667381118533,3.10256851118777
"5180",5180,"San Bernardino",34.894,-117.0248,2019,9,NA,67,928.543432106725,0.0326559638609749,-1,0,31.9318359375,38.3427825061867,108.667381118533,2.44848261733832
"5181",5181,"San Bernardino",34.894,-117.0248,2019,10,NA,68,930.939629289824,0.00131761553822003,-1,0,24.6028351814516,38.3427825061867,108.667381118533,0.42871300201617
"5182",5182,"San Bernardino",34.894,-117.0248,2019,11,NA,45,931.02962730609,0.702990877984293,-0.25,0,20.01806640625,38.3427825061867,108.667381118533,0.439119001325844
"5183",5183,"San Bernardino",34.894,-117.0248,2019,12,NA,43,933.718318042055,1.53192840861912,-0.8,0,11.7747731854838,38.3427825061867,108.667381118533,0.18233868322312
"5184",5184,"San Bernardino",35.7742,-117.3714,2019,1,NA,47,909.55385067447,1.35001311835532,0.8,0,12.6807081653226,38.3427825061867,108.667381118533,0.336945773438578
"5185",5185,"San Bernardino",35.7742,-117.3714,2019,2,NA,51,903.945849285856,1.39587411590081,-0.25,0,9.9730119977678,38.3427825061867,108.667381118533,1.03584943933651
"5186",5186,"San Bernardino",35.7742,-117.3714,2019,3,NA,63,906.139550932355,0.822229471602581,-1,0,16.9371030745968,38.3427825061867,108.667381118533,0.798463462978958
"5187",5187,"San Bernardino",35.7742,-117.3714,2019,4,NA,62,904.283341846856,0.085013936058748,-1,0,24.3385416666667,38.3427825061867,108.667381118533,1.10124579797309
"5188",5188,"San Bernardino",35.7742,-117.3714,2019,5,NA,68,901.538402350724,0.504642063600028,-1,0,23.4944997479838,38.3427825061867,108.667381118533,1.7158343732868
"5189",5189,"San Bernardino",35.7742,-117.3714,2019,6,NA,72,903.591482096806,0.0192798395768721,-1,0,33.2676106770834,38.3427825061867,108.667381118533,1.30735887453421
"5190",5190,"San Bernardino",35.7742,-117.3714,2019,7,NA,74,904.845829448522,0.00361066541549465,-1,0,36.2986517137097,38.3427825061867,108.667381118533,1.82610437020721
"5191",5191,"San Bernardino",35.7742,-117.3714,2019,8,NA,69,904.868328952589,0.00437501537458619,-1,0,36.5176537298387,38.3427825061867,108.667381118533,1.49855313395918
